transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
138,11/04/2019,7:28:21,8,44,8092,N,1,1,27,1,3.5,3.5,N
138,11/04/2019,7:28:21,8,44,8092,N,1,5,78,1,4.5,4.5,N
139,11/04/2019,7:26:42,8,41,0,N,1,1,58,1,3.5,3.5,N
139,11/04/2019,7:26:42,8,41,0,N,1,5,70,1,3.25,3.25,N
140,11/04/2019,9:45:48,8,42,8084,Y,1,1,22,1,2,2,N
141,11/04/2019,7:53:40,8,41,8361,N,1,1,50,2,5,2.5,N
142,11/04/2019,8:15:46,8,44,0,Y,1,1,54,2,5,2.5,N
143,11/04/2019,10:14:49,8,44,0,Y,1,1,60,2,7.5,3.75,N
143,11/04/2019,10:14:49,8,44,0,Y,7,1,4,1,20.45,20.45,N
144,11/04/2019,9:03:14,8,44,8127,N,1,1,61,1,4.75,4.75,N
145,11/04/2019,8:44:07,8,44,8253,Y,1,1,51,1,3,3,N
146,11/04/2019,6:41:15,8,44,8259,N,1,1,29,1,2.5,2.5,N
146,11/04/2019,6:41:15,8,44,8259,N,1,5,69,1,3.25,3.25,N
147,11/04/2019,11:20:42,8,42,8487,N,1,1,40,1,3.75,3.75,N
147,11/04/2019,11:20:42,8,42,8487,N,1,2,64,2,1.6,0.8,N
148,11/04/2019,6:45:38,8,44,0,N,1,1,48,1,2.5,2.5,N
149,11/04/2019,8:27:08,8,42,8496,Y,1,1,36,1,3.75,3.75,N
150,11/04/2019,7:49:37,8,42,8403,Y,1,1,34,2,4.9,2.45,N
151,11/04/2019,8:14:43,8,41,0,Y,1,1,51,2,6,3,N
151,11/04/2019,8:14:43,8,41,0,Y,1,5,76,1,3.5,3.5,N
152,11/04/2019,8:42:09,8,44,8203,Y,1,1,38,1,3.75,3.75,N
152,11/04/2019,8:42:09,8,44,8203,Y,1,2,84,2,1.6,0.8,N
153,11/04/2019,8:42:10,8,44,8010,Y,1,1,22,1,2,2,N
154,11/04/2019,10:30:44,8,44,8294,Y,1,1,33,2,7,3.5,N
155,11/04/2019,7:10:46,8,41,8443,Y,1,1,22,2,4,2,N
156,11/04/2019,8:07:43,8,41,8145,N,1,1,38,2,7.5,3.75,N
156,11/04/2019,8:07:43,8,41,8145,N,1,2,63,2,1.6,0.8,N
157,11/04/2019,9:27:22,8,42,0,Y,1,1,24,1,3,3,N
157,11/04/2019,9:27:22,8,42,0,Y,1,5,79,1,3.75,3.75,N
158,11/04/2019,8:25:39,8,41,8253,Y,1,1,24,2,6,3,N
159,11/04/2019,8:29:13,8,41,8014,N,1,1,28,2,4,2,N
159,11/04/2019,8:29:13,8,41,8014,N,1,5,70,1,3.25,3.25,N
160,11/04/2019,8:59:56,8,42,8486,Y,1,1,38,1,3.75,3.75,N
160,11/04/2019,8:59:56,8,42,8486,Y,1,2,84,1,0.8,0.8,N
161,11/04/2019,7:18:14,8,44,0,N,1,1,31,2,4.4,2.2,N
161,11/04/2019,7:18:14,8,44,0,N,1,5,77,1,3,3,N
162,11/04/2019,9:20:33,8,44,0,N,1,1,39,2,8.5,4.25,N
162,11/04/2019,9:20:33,8,44,0,N,1,2,84,1,0.8,0.8,N
163,11/04/2019,9:23:02,8,44,8069,N,1,1,55,1,4,4,N
164,11/04/2019,9:31:48,8,44,8077,N,1,1,34,2,4.9,2.45,N
165,11/04/2019,8:35:57,8,42,0,N,1,1,60,2,7.5,3.75,N
166,11/04/2019,8:20:52,8,42,8191,Y,1,1,34,2,4.9,2.45,N
166,11/04/2019,8:20:52,8,42,8191,Y,1,5,69,1,3.25,3.25,N
167,11/04/2019,7:45:11,8,44,8464,Y,1,1,45,1,3,3,N
168,11/04/2019,8:56:07,8,44,0,N,1,1,26,2,6,3,N
169,11/04/2019,6:32:47,8,41,8120,Y,1,1,27,2,7,3.5,N
170,11/04/2019,7:13:13,8,41,8158,N,1,1,38,1,3.75,3.75,N
170,11/04/2019,7:13:13,8,41,8158,N,1,2,65,2,1.6,0.8,N
170,11/04/2019,7:13:13,8,41,8158,N,1,5,69,1,3.25,3.25,N
171,11/04/2019,10:54:40,8,44,8476,N,1,1,49,1,3,3,N
172,11/04/2019,8:35:19,8,42,8443,Y,1,1,57,1,3.1,3.1,N
173,11/04/2019,10:07:09,8,44,8274,N,1,1,52,2,5,2.5,N
174,11/04/2019,9:18:32,8,44,8450,N,1,1,50,1,2.5,2.5,N
175,11/04/2019,10:54:48,8,42,8131,Y,1,1,31,2,4.4,2.2,N
175,11/04/2019,10:54:48,8,42,8131,Y,1,5,70,1,3.25,3.25,N
176,11/04/2019,8:49:13,8,41,8249,N,1,1,40,2,7.5,3.75,N
177,11/04/2019,11:14:26,8,44,0,N,1,1,33,2,7,3.5,N
177,11/04/2019,11:14:26,8,44,0,N,1,5,79,1,3.75,3.75,N
178,11/04/2019,10:19:07,8,41,8164,N,1,1,36,1,3.75,3.75,N
179,11/04/2019,8:16:47,8,44,8333,N,1,1,61,1,4.75,4.75,N
180,11/04/2019,8:51:01,8,44,8121,Y,1,1,45,2,6,3,N
181,11/04/2019,10:21:26,8,44,8347,Y,1,1,37,2,6,3,N
182,11/04/2019,8:59:11,8,42,0,N,1,1,57,2,6.2,3.1,N
183,11/04/2019,6:43:33,8,44,8477,N,1,1,35,1,3.1,3.1,N
184,11/04/2019,8:26:38,8,41,8486,Y,1,1,61,1,4.75,4.75,N
185,11/04/2019,8:25:09,8,41,8106,Y,1,1,38,1,3.75,3.75,N
185,11/04/2019,8:25:09,8,41,8106,Y,1,5,75,1,3.5,3.5,N
185,11/04/2019,8:25:09,8,41,8106,Y,9,1,81,1,28,28,N
186,11/04/2019,9:00:22,8,44,8341,N,1,1,38,2,7.5,3.75,N
186,11/04/2019,9:00:22,8,44,8341,N,1,2,63,2,1.6,0.8,N
187,11/04/2019,7:17:45,8,44,8500,Y,1,1,29,1,2.5,2.5,N
188,11/04/2019,8:37:26,8,42,8226,N,1,1,26,1,3,3,N
189,11/04/2019,10:25:53,8,41,8264,Y,1,1,49,2,6,3,N
190,11/04/2019,6:42:49,8,41,8081,Y,1,1,46,1,2.5,2.5,N
191,11/04/2019,9:33:33,8,42,8249,N,1,1,38,1,3.75,3.75,N
192,11/04/2019,10:43:56,8,41,0,N,1,1,25,2,4.4,2.2,N
193,11/04/2019,6:37:05,8,41,0,Y,1,1,31,1,2.2,2.2,N
193,11/04/2019,6:37:05,8,41,0,Y,1,5,69,1,3.25,3.25,N
194,11/04/2019,11:01:27,8,41,8375,N,1,1,47,1,3,3,N
194,11/04/2019,11:01:27,8,41,8375,N,1,5,70,1,3.25,3.25,N
195,11/04/2019,9:07:51,8,44,0,N,1,1,26,1,3,3,N
195,11/04/2019,9:07:51,8,44,0,N,1,5,74,1,3.5,3.5,N
196,11/04/2019,8:46:12,8,44,8003,N,1,1,50,1,2.5,2.5,N
197,11/04/2019,7:37:20,8,44,0,Y,1,1,22,2,4,2,N
198,11/04/2019,10:46:04,8,42,8423,N,1,1,42,2,5,2.5,N
198,11/04/2019,10:46:04,8,42,8423,N,9,1,82,1,12,12,N
199,11/04/2019,8:13:15,8,44,8053,Y,1,1,45,2,6,3,N
199,11/04/2019,8:13:15,8,44,8053,Y,1,5,77,1,3,3,N
200,11/04/2019,10:44:23,8,41,8273,N,1,1,42,2,5,2.5,N
201,11/04/2019,10:04:07,8,44,8475,N,1,1,56,2,5.1,2.55,N
201,11/04/2019,10:04:07,8,44,8475,N,7,1,20,1,7.6,7.6,N
202,11/04/2019,8:46:50,8,42,0,N,1,1,36,2,7.5,3.75,N
203,11/04/2019,11:22:56,8,42,0,Y,1,1,71,1,3.75,3.75,N
204,11/04/2019,10:31:05,8,41,8158,Y,1,1,71,1,3.75,3.75,N
205,11/04/2019,10:07:57,8,41,8225,Y,1,1,71,1,3.75,3.75,N
206,11/04/2019,10:59:41,8,44,8020,Y,1,1,71,1,3.75,3.75,N
207,11/04/2019,11:05:06,8,42,0,N,1,1,71,1,3.75,3.75,N
208,11/04/2019,6:47:45,8,42,8495,N,1,1,71,1,3.75,3.75,N
208,11/04/2019,6:47:45,8,42,8495,N,1,2,71,1,3.75,3.75,N
209,11/04/2019,6:35:49,8,44,0,Y,1,1,71,1,3.75,3.75,N
210,11/04/2019,9:57:18,8,44,8101,N,1,1,71,1,3.75,3.75,N
211,11/04/2019,9:17:21,8,44,8121,N,1,1,38,1,3.75,3.75,N
212,11/04/2019,7:56:11,8,41,8021,Y,1,1,41,1,4.25,4.25,N
213,11/04/2019,6:53:39,8,41,0,N,1,1,39,2,8.5,4.25,N
213,11/04/2019,6:53:39,8,41,0,N,1,2,63,1,0.8,0.8,N
214,11/04/2019,7:28:09,8,41,8486,Y,1,1,27,1,3.5,3.5,N
215,11/04/2019,11:03:02,8,42,0,Y,1,1,35,2,6.2,3.1,N
215,11/04/2019,11:03:02,8,42,0,Y,1,5,74,1,3.5,3.5,N
216,11/04/2019,6:37:12,8,44,0,N,1,1,46,2,5,2.5,N
217,11/04/2019,7:14:28,8,44,8436,Y,1,1,38,2,7.5,3.75,N
218,11/04/2019,10:29:58,8,41,8329,Y,1,1,49,2,6,3,N
219,11/04/2019,8:27:13,8,44,8338,Y,1,1,25,2,4.4,2.2,N
220,11/04/2019,10:39:42,8,44,8202,N,1,1,34,2,4.9,2.45,N
221,11/04/2019,10:27:33,8,44,0,Y,1,1,22,1,2,2,N
222,11/04/2019,9:22:22,8,41,8242,Y,1,1,37,1,3,3,N
222,11/04/2019,9:22:22,8,41,8242,Y,1,2,64,1,0.8,0.8,N
223,11/04/2019,10:36:14,8,42,8135,Y,1,1,27,2,7,3.5,N
224,11/04/2019,7:06:41,8,44,8155,N,1,1,35,2,6.2,3.1,N
225,11/04/2019,8:59:22,8,41,0,Y,1,1,38,2,7.5,3.75,N
226,11/04/2019,11:02:13,8,44,8130,Y,1,1,55,1,4,4,N
227,11/04/2019,6:30:12,8,42,8466,Y,1,1,24,1,3,3,N
227,11/04/2019,6:30:12,8,42,8466,Y,1,5,79,1,3.75,3.75,N
228,11/04/2019,7:41:21,8,42,0,Y,1,1,50,1,2.5,2.5,N
229,11/04/2019,7:07:07,8,41,8062,Y,1,1,29,2,5,2.5,N
230,11/04/2019,7:47:08,8,42,8333,Y,1,1,40,1,3.75,3.75,N
231,11/04/2019,8:27:44,8,44,8322,N,1,1,38,2,7.5,3.75,N
232,11/04/2019,9:42:17,8,44,8324,Y,1,1,53,2,6,3,N
233,11/04/2019,6:53:57,8,44,8432,N,1,1,35,1,3.1,3.1,N
234,11/04/2019,10:47:43,8,44,0,Y,1,1,41,2,8.5,4.25,N
234,11/04/2019,10:47:43,8,44,0,Y,1,2,84,1,0.8,0.8,N
235,11/04/2019,10:43:27,8,42,8455,Y,1,1,43,1,3,3,N
236,11/04/2019,7:04:30,8,44,0,Y,1,1,48,1,2.5,2.5,N
237,11/04/2019,9:00:58,8,42,8053,N,1,1,41,1,4.25,4.25,N
238,11/04/2019,7:57:44,8,41,8095,N,1,1,48,2,5,2.5,N
239,11/04/2019,8:44:39,8,42,8270,Y,1,1,50,2,5,2.5,N
239,11/04/2019,8:44:39,8,42,8270,Y,1,5,70,1,3.25,3.25,N
240,11/04/2019,9:31:20,8,44,8241,Y,1,1,40,1,3.75,3.75,N
241,11/04/2019,8:20:45,8,41,8258,N,1,1,29,1,2.5,2.5,N
242,11/04/2019,7:19:51,8,42,0,Y,1,1,58,2,7,3.5,N
243,11/04/2019,10:40:55,8,44,8225,N,1,1,27,1,3.5,3.5,N
244,11/04/2019,6:35:39,8,44,8000,N,1,1,26,1,3,3,N
245,11/04/2019,10:16:41,8,42,0,N,1,1,45,2,6,3,N
246,11/04/2019,9:06:05,8,44,8033,Y,1,1,27,2,7,3.5,N
247,11/04/2019,8:36:24,8,44,8310,N,1,1,33,1,3.5,3.5,N
248,11/04/2019,8:49:19,8,42,8248,N,1,1,43,2,6,3,N
249,11/04/2019,8:28:55,8,42,8183,N,1,1,30,1,3,3,N
249,11/04/2019,8:28:55,8,42,8183,N,1,5,77,1,3,3,N
250,11/04/2019,10:20:16,8,41,8471,N,1,1,61,1,4.75,4.75,N
251,11/04/2019,10:18:03,8,42,0,N,1,1,23,1,2.5,2.5,N
252,11/04/2019,6:45:24,8,41,8427,N,1,1,52,1,2.5,2.5,N
253,11/04/2019,10:11:25,8,41,8384,N,1,1,49,1,3,3,N
253,11/04/2019,10:11:25,8,41,8384,N,1,5,69,1,3.25,3.25,N
254,11/04/2019,7:50:06,8,41,8040,N,1,1,39,2,8.5,4.25,N
254,11/04/2019,7:50:06,8,41,8040,N,1,2,64,1,0.8,0.8,N
255,11/04/2019,11:17:42,8,42,8482,N,1,1,32,1,3,3,N
256,11/04/2019,8:40:37,8,44,8148,N,1,1,34,2,4.9,2.45,N
257,11/04/2019,7:35:31,8,44,0,Y,1,1,43,2,6,3,N
258,11/04/2019,6:49:05,8,42,8038,Y,1,1,46,1,2.5,2.5,N
259,11/04/2019,11:13:33,8,41,8185,Y,1,1,25,1,2.2,2.2,N
260,11/04/2019,10:02:42,8,44,8487,Y,1,1,47,1,3,3,N
260,11/04/2019,10:02:42,8,44,8487,Y,1,5,78,1,4.5,4.5,N
261,11/04/2019,7:14:22,8,44,8393,N,1,1,39,1,4.25,4.25,N
262,11/04/2019,10:11:39,8,42,0,Y,1,1,44,2,5,2.5,N
263,11/04/2019,10:40:48,8,41,8480,Y,1,1,55,2,8,4,N
264,11/04/2019,9:44:01,8,41,0,N,1,1,40,1,3.75,3.75,N
265,11/04/2019,9:33:20,8,44,8261,Y,1,1,24,1,3,3,N
266,11/04/2019,8:10:23,8,44,0,Y,1,1,42,2,5,2.5,N
267,11/04/2019,10:10:56,8,41,0,N,1,1,53,1,3,3,N
268,11/04/2019,9:06:08,8,41,8172,Y,1,1,54,1,2.5,2.5,N
268,11/04/2019,9:06:08,8,41,8172,Y,1,5,71,1,3.75,3.75,N
269,11/04/2019,11:14:26,8,41,0,N,1,1,48,1,2.5,2.5,N
270,11/04/2019,10:37:11,8,41,8082,Y,1,1,54,2,5,2.5,N
271,11/04/2019,6:59:05,8,42,8128,N,1,1,48,2,5,2.5,N
271,11/04/2019,6:59:05,8,42,8128,N,1,5,70,1,3.25,3.25,N
272,11/04/2019,11:10:26,8,41,8342,N,1,1,43,1,3,3,N
273,11/04/2019,8:30:50,8,42,0,N,1,1,43,1,3,3,N
274,11/04/2019,10:10:02,8,41,8481,Y,1,1,41,1,4.25,4.25,N
274,11/04/2019,10:10:02,8,41,8481,Y,1,2,65,2,1.6,0.8,N
275,11/04/2019,8:33:47,8,44,8390,N,1,1,27,1,3.5,3.5,N
275,11/04/2019,8:33:47,8,44,8390,N,1,5,74,1,3.5,3.5,N
276,11/04/2019,7:15:17,8,41,8496,N,1,1,33,2,7,3.5,N
277,11/04/2019,6:56:55,8,42,8026,Y,1,1,61,1,4.75,4.75,N
278,11/04/2019,10:49:13,8,41,8085,Y,1,1,35,1,3.1,3.1,N
279,11/04/2019,10:20:32,8,42,0,N,1,1,36,1,3.75,3.75,N
280,11/04/2019,6:59:28,8,41,0,N,1,1,40,2,7.5,3.75,N
281,11/04/2019,19:10:28,8,43,8299,Y,1,1,46,1,2.5,2.5,N
282,11/04/2019,11:37:48,8,43,0,Y,1,1,61,1,4.75,4.75,N
283,11/04/2019,19:00:09,8,43,0,Y,1,1,55,2,8,4,N
283,11/04/2019,19:00:09,8,43,0,Y,7,1,21,1,13.33,13.33,N
284,11/04/2019,18:59:39,8,45,8225,Y,1,1,45,2,6,3,N
285,11/04/2019,12:49:48,8,45,8021,Y,1,1,49,1,3,3,N
285,11/04/2019,12:49:48,8,45,8021,Y,1,5,77,1,3,3,N
286,11/04/2019,17:16:17,8,45,0,Y,1,1,43,1,3,3,N
287,11/04/2019,16:06:21,8,45,8118,N,1,1,27,1,3.5,3.5,N
288,11/04/2019,18:55:50,8,43,8166,N,1,1,32,2,6,3,N
289,11/04/2019,19:54:04,8,43,8351,Y,1,1,53,1,3,3,N
290,11/04/2019,14:03:23,8,43,8044,N,1,1,50,1,2.5,2.5,N
291,11/04/2019,17:15:57,8,43,0,N,1,1,44,1,2.5,2.5,N
292,11/04/2019,17:34:42,8,43,0,Y,1,1,36,1,3.75,3.75,N
293,11/04/2019,19:09:18,8,45,8252,N,1,1,41,2,8.5,4.25,N
293,11/04/2019,19:09:18,8,45,8252,N,1,2,63,1,0.8,0.8,N
293,11/04/2019,19:09:18,8,45,8252,N,1,5,78,1,4.5,4.5,N
294,11/04/2019,11:53:50,8,43,8111,Y,1,1,61,1,4.75,4.75,N
295,11/04/2019,16:06:17,8,43,8246,N,1,1,26,1,3,3,N
296,11/04/2019,13:08:11,8,45,8318,N,1,1,38,1,3.75,3.75,N
297,11/04/2019,15:58:37,8,45,0,N,1,1,57,1,3.1,3.1,N
297,11/04/2019,15:58:37,8,45,0,N,1,5,77,1,3,3,N
298,11/04/2019,17:55:37,8,45,8475,Y,1,1,37,1,3,3,N
298,11/04/2019,17:55:37,8,45,8475,Y,1,2,84,2,1.6,0.8,N
299,11/04/2019,19:32:46,8,43,8122,N,1,1,49,2,6,3,N
299,11/04/2019,19:32:46,8,43,8122,N,7,1,1,1,18,18,N
300,11/04/2019,12:14:26,8,45,0,N,1,1,42,1,2.5,2.5,N
301,11/04/2019,19:35:22,8,45,0,N,1,1,28,2,4,2,N
301,11/04/2019,19:35:22,8,45,0,N,1,5,70,1,3.25,3.25,N
302,11/04/2019,13:25:10,8,43,8269,Y,1,1,22,2,4,2,N
303,11/04/2019,18:16:37,8,45,0,N,1,1,56,1,2.55,2.55,N
304,11/04/2019,15:19:13,8,45,0,N,1,1,56,1,2.55,2.55,N
304,11/04/2019,15:19:13,8,45,0,N,1,5,70,1,3.25,3.25,N
305,11/04/2019,13:55:49,8,45,8218,Y,1,1,23,1,2.5,2.5,N
306,11/04/2019,11:58:17,8,45,8323,N,1,1,47,2,6,3,N
307,11/04/2019,11:43:56,8,43,0,N,1,1,34,1,2.45,2.45,N
308,11/04/2019,18:11:42,8,45,8297,Y,1,1,48,2,5,2.5,N
308,11/04/2019,18:11:42,8,45,8297,Y,1,5,70,1,3.25,3.25,N
309,11/04/2019,12:41:00,8,45,8028,Y,1,1,55,1,4,4,N
310,11/04/2019,13:46:16,8,45,8389,N,1,1,46,2,5,2.5,N
311,11/04/2019,19:38:21,8,43,8342,N,1,1,29,1,2.5,2.5,N
312,11/04/2019,13:29:04,8,43,8078,Y,1,1,37,2,6,3,N
312,11/04/2019,13:29:04,8,43,8078,Y,1,2,65,2,1.6,0.8,N
313,11/04/2019,12:20:20,8,43,8307,Y,1,1,32,1,3,3,N
314,11/04/2019,14:25:23,8,43,0,N,1,1,25,2,4.4,2.2,N
315,11/04/2019,13:29:53,8,43,0,Y,1,1,31,2,4.4,2.2,N
316,11/04/2019,17:25:02,8,43,0,Y,1,1,50,2,5,2.5,N
317,11/04/2019,14:26:22,8,43,8371,Y,1,1,47,1,3,3,N
318,11/04/2019,13:54:50,8,45,8192,Y,1,1,49,2,6,3,N
319,11/04/2019,18:52:44,8,45,8003,N,1,1,29,1,2.5,2.5,N
320,11/04/2019,14:36:31,8,45,8181,Y,1,1,27,2,7,3.5,N
320,11/04/2019,14:36:31,8,45,8181,Y,1,5,75,1,3.5,3.5,N
321,11/04/2019,18:20:58,8,43,0,Y,1,1,36,1,3.75,3.75,N
322,11/04/2019,18:27:31,8,43,8424,Y,1,1,22,1,2,2,N
322,11/04/2019,18:27:31,8,43,8424,Y,1,5,74,1,3.5,3.5,N
323,11/04/2019,17:00:32,8,43,8498,Y,1,1,60,1,3.75,3.75,N
324,11/04/2019,16:20:40,8,45,8174,N,1,1,24,2,6,3,N
325,11/04/2019,13:06:58,8,45,8377,Y,1,1,28,1,2,2,N
326,11/04/2019,11:59:45,8,45,8406,N,1,1,31,2,4.4,2.2,N
327,11/04/2019,18:14:54,8,43,8083,Y,1,1,25,2,4.4,2.2,N
328,11/04/2019,12:13:03,8,43,0,N,1,1,45,1,3,3,N
329,11/04/2019,11:52:39,8,45,0,N,1,1,35,2,6.2,3.1,N
330,11/04/2019,15:27:10,8,45,8491,N,1,1,28,2,4,2,N
331,11/04/2019,16:56:50,8,43,8411,Y,1,1,28,2,4,2,N
332,11/04/2019,14:18:09,8,45,0,Y,1,1,60,2,7.5,3.75,N
333,11/04/2019,17:11:20,8,45,8171,Y,1,1,23,2,5,2.5,N
334,11/04/2019,15:19:06,8,43,8420,N,1,1,28,1,2,2,N
335,11/04/2019,18:48:05,8,45,8419,Y,1,1,36,2,7.5,3.75,N
336,11/04/2019,15:05:28,8,43,8474,Y,1,1,42,2,5,2.5,N
337,11/04/2019,16:47:26,8,43,8426,N,1,1,48,2,5,2.5,N
338,11/04/2019,13:41:20,8,43,8255,Y,1,1,50,2,5,2.5,N
339,11/04/2019,18:36:29,8,43,8157,Y,1,1,48,2,5,2.5,N
340,11/04/2019,18:50:01,8,43,8128,Y,1,1,54,2,5,2.5,N
340,11/04/2019,18:50:01,8,43,8128,Y,1,5,73,1,3.75,3.75,N
341,11/04/2019,19:27:28,8,45,8170,Y,1,1,45,1,3,3,N
342,11/04/2019,19:55:06,8,45,8141,N,1,1,61,2,9.5,4.75,N
342,11/04/2019,19:55:06,8,45,8141,N,1,5,76,1,3.5,3.5,N
343,11/04/2019,11:57:21,8,45,0,Y,1,1,44,2,5,2.5,N
344,11/04/2019,18:34:19,8,45,8062,N,1,1,31,1,2.2,2.2,N
345,11/04/2019,12:07:17,8,45,0,N,1,1,44,2,5,2.5,N
346,11/04/2019,19:30:22,8,45,0,N,1,1,31,2,4.4,2.2,N
347,11/04/2019,15:34:19,8,43,8361,N,1,1,43,1,3,3,N
348,11/04/2019,18:20:45,8,45,8176,N,1,1,50,2,5,2.5,N
349,11/04/2019,13:12:22,8,43,8258,Y,1,1,42,2,5,2.5,N
350,11/04/2019,15:33:59,8,43,8052,Y,1,1,38,2,7.5,3.75,N
351,11/04/2019,16:34:16,8,45,8408,N,1,1,49,2,6,3,N
352,11/04/2019,12:47:49,8,45,8334,Y,1,1,46,2,5,2.5,N
353,11/04/2019,13:13:13,8,43,0,Y,1,1,33,1,3.5,3.5,N
353,11/04/2019,13:13:13,8,43,0,Y,7,1,20,1,7.6,7.6,N
354,11/04/2019,16:22:35,8,43,8238,N,1,1,52,1,2.5,2.5,N
355,11/04/2019,13:20:07,8,45,8356,N,1,1,46,2,5,2.5,N
356,11/04/2019,11:47:27,8,43,8154,Y,1,1,25,2,4.4,2.2,N
357,11/04/2019,15:54:47,8,43,8265,Y,1,1,54,1,2.5,2.5,N
358,11/04/2019,17:25:13,8,43,0,N,1,1,56,2,5.1,2.55,N
359,11/04/2019,16:44:59,8,43,8364,N,1,1,48,2,5,2.5,N
360,11/04/2019,17:14:35,8,43,0,Y,1,1,31,2,4.4,2.2,N
360,11/04/2019,17:14:35,8,43,0,Y,7,1,20,1,7.6,7.6,N
361,11/04/2019,19:23:16,8,43,8066,Y,1,1,22,1,2,2,N
361,11/04/2019,19:23:16,8,43,8066,Y,1,5,69,1,3.25,3.25,N
362,11/04/2019,14:23:17,8,45,8372,N,1,1,43,2,6,3,N
363,11/04/2019,16:55:57,8,45,8341,N,1,1,32,2,6,3,N
364,11/04/2019,13:09:50,8,45,8339,N,1,1,47,1,3,3,N
364,11/04/2019,13:09:50,8,45,8339,N,1,5,74,1,3.5,3.5,N
365,11/04/2019,12:47:56,8,45,8021,Y,1,1,43,2,6,3,N
365,11/04/2019,12:47:56,8,45,8021,Y,9,1,82,1,12,12,N
366,11/04/2019,16:40:06,8,43,8021,N,1,1,32,1,3,3,N
367,11/04/2019,12:44:34,8,45,8256,Y,1,1,40,2,7.5,3.75,N
367,11/04/2019,12:44:34,8,45,8256,Y,1,2,84,1,0.8,0.8,N
368,11/04/2019,12:33:00,8,45,8260,Y,1,1,48,1,2.5,2.5,N
369,11/04/2019,13:30:51,8,43,8126,N,1,1,43,2,6,3,N
370,11/04/2019,11:33:34,8,45,0,N,1,1,60,2,7.5,3.75,N
371,11/04/2019,16:00:08,8,45,0,N,1,1,51,1,3,3,N
372,11/04/2019,18:20:34,8,45,0,Y,1,1,37,1,3,3,N
373,11/04/2019,19:25:41,8,45,8279,N,1,1,87,1,3,3,N
374,11/04/2019,18:39:01,8,45,0,N,1,1,44,1,2.5,2.5,N
375,11/04/2019,14:30:01,8,43,8208,Y,1,1,60,1,3.75,3.75,N
376,11/04/2019,13:45:34,8,45,8068,Y,1,1,58,2,7,3.5,N
377,11/04/2019,13:39:09,8,45,8037,N,1,1,54,2,5,2.5,N
377,11/04/2019,13:39:09,8,45,8037,N,1,5,76,1,3.5,3.5,N
378,11/04/2019,16:21:25,8,45,8140,Y,1,1,36,1,3.75,3.75,N
379,11/04/2019,13:43:01,8,45,8198,Y,1,1,33,2,7,3.5,N
380,11/04/2019,16:31:44,8,43,8410,N,1,1,32,1,3,3,N
381,11/04/2019,19:32:28,8,43,8115,N,1,1,27,1,3.5,3.5,N
382,11/04/2019,16:18:22,8,45,8025,Y,1,1,49,1,3,3,N
382,11/04/2019,16:18:22,8,45,8025,Y,1,5,75,1,3.5,3.5,N
383,11/04/2019,16:39:54,8,45,0,Y,1,1,23,2,5,2.5,N
384,11/04/2019,14:27:27,8,45,0,Y,1,1,46,1,2.5,2.5,N
385,11/04/2019,14:02:09,8,45,8276,Y,1,1,38,2,7.5,3.75,N
385,11/04/2019,14:02:09,8,45,8276,Y,1,2,84,2,1.6,0.8,N
386,11/04/2019,14:03:08,8,43,0,N,1,1,22,1,2,2,N
387,11/04/2019,11:47:14,8,45,8120,N,1,1,35,2,6.2,3.1,N
388,11/04/2019,19:51:30,8,43,8328,Y,1,1,45,2,6,3,N
389,11/04/2019,13:54:02,8,43,8285,Y,1,1,58,2,7,3.5,N
390,11/04/2019,15:41:57,8,43,8275,Y,1,1,24,1,3,3,N
391,11/04/2019,18:59:04,8,43,8129,N,1,1,57,2,6.2,3.1,N
392,11/04/2019,11:47:25,8,43,0,N,1,1,25,1,2.2,2.2,N
393,11/04/2019,13:53:41,8,43,0,Y,1,1,47,1,3,3,N
394,11/04/2019,16:29:32,8,45,8284,Y,1,1,30,2,6,3,N
395,11/04/2019,14:53:40,8,45,0,N,1,1,36,2,7.5,3.75,N
396,11/04/2019,13:55:50,8,45,8394,Y,1,1,24,1,3,3,N
396,11/04/2019,13:55:50,8,45,8394,Y,7,1,16,1,8.95,8.95,N
397,11/04/2019,15:19:35,8,43,0,Y,1,1,26,2,6,3,N
398,11/04/2019,15:12:11,8,45,0,Y,1,1,52,2,5,2.5,N
399,11/04/2019,15:32:00,8,43,0,Y,1,1,43,2,6,3,N
399,11/04/2019,15:32:00,8,43,0,Y,1,5,71,1,3.75,3.75,N
400,11/04/2019,19:08:16,8,45,8246,Y,1,1,38,2,7.5,3.75,N
400,11/04/2019,19:08:16,8,45,8246,Y,1,2,64,2,1.6,0.8,N
400,11/04/2019,19:08:16,8,45,8246,Y,1,5,71,1,3.75,3.75,N
401,11/04/2019,17:09:36,8,45,0,Y,1,1,56,1,2.55,2.55,N
402,11/04/2019,14:15:37,8,45,0,N,1,1,26,2,6,3,N
403,11/04/2019,18:18:22,8,45,8034,Y,1,1,28,1,2,2,N
403,11/04/2019,18:18:22,8,45,8034,Y,1,5,78,1,4.5,4.5,N
404,11/04/2019,14:00:23,8,45,8179,N,1,1,29,1,2.5,2.5,N
405,11/04/2019,15:48:30,8,43,0,N,1,1,34,1,2.45,2.45,N
406,11/04/2019,15:21:56,8,45,8035,N,1,1,43,2,6,3,N
407,11/04/2019,18:14:43,8,43,8454,N,1,1,47,1,3,3,N
